,키,명칭,행정 시,행정 구,행정 동,전화번호,홈페이지주소,HTML사용여부,X 좌표,Y 좌표
838,BE_IW10-0709,百世??岩,首?特?市,?路?,?云孝子洞,,,Y ,126.967287,37.5865804
839,BE_IW10-0710,白鹿亭址,首?特?市,?路?,嘉?洞,,,Y ,126.9853667,37.5861106
840,BE_IW10-0711,白?社址,首?特?市,?路?,三?洞,,,Y ,126.9829311,37.5880397
841,BE_IW10-0712,南怡??故居,首?特?市,?路?,梨花洞,,,Y ,127.0019111,37.578353
842,BE_IW10-0713,金正喜先生故居址,首?特?市,?路?,社稷洞,,,Y ,126.9722336,37.5779723
843,BE_IW10-0714,金玉均故居,首?特?市,?路?,三?洞,,,Y ,126.9828,37.5806
844,BE_IW10-0715,金洙映先生家址,首?特?市,?路?,?路5.6街洞,,,Y ,127.0075945,37.5714186
845,BE_IW10-0716,金??故居,首?特?市,?路?,?云孝子洞,,,Y ,126.9711429,37.5852907
846,BE_IW10-0717,敦???址,首?特?市,?路?,?南洞,,,Y ,126.9668,37.567967
847,BE_IW10-0718,耆老所址,首?特?市,?路?,社稷洞,,,Y ,126.979642,37.573033
848,BE_IW10-0130,金永燮照片?廊,首?特?市,?路?,?路1.2.3.4街洞,02-733-6331~2,http://www.gallerykim.com,Y ,126.9841901,37.5743045
849,BE_IW10-0131,造型?廊,首?特?市,?路?,?路1.2.3.4街洞,02-736-4804~5,,Y ,126.9848536,37.5720231
850,BE_IW10-0132,德??廊,首?特?市,?路?,?路1.2.3.4街洞,02-723-7771,,Y ,126.9865138,37.5729565
851,BE_IW10-0077,北村生活史博物?,首?特?市,?路?,三?洞,02-736-3957,http://www.bomulgun.com,Y ,126.9829816,37.5844644
852,BE_IW10-0078,??博物?,首?特?市,?路?,社稷洞,"02-2020-1830, 1850",http://www.presseum.or.kr,Y ,126.9776683,37.5695517
853,BE_IW10-0079,警察博物?,首?特?市,?路?,社稷洞,02-3150-3681,http://www.policemuseum.go.kr,Y ,126.9696697,37.5690134
854,BE_IW10-0080,柳琴瓦?博物?,首?特?市,?路?,付岩洞,02-394-3451,http://www.yoogeum.org,Y ,126.9626533,37.5936708
855,BE_IW10-0081,??洙刺?博物?,首?特?市,?路?,嘉?洞,02-744-1545,http://www.hansangsoo.com,Y ,126.9856526,37.5827384
856,BE_IW10-0082,?仁文??,首?特?市,?路?,平?洞,02-379-3182,http://www.young-in.kr/main/index.asp,Y ,126.9722711,37.6143517
857,BE_IW10-0083,北村?洋文化博物?,首?特?市,?路?,三?洞,02-723-0190,http://www.dymuseum.com,Y ,126.9835366,37.5838703
858,BE_IW10-0084,佛?中央博物?,首?特?市,?路?,?路1.2.3.4街洞,02-2011-1960~8,http://museum.buddhism.or.kr,Y ,126.9823368,37.5739012
859,BE_IW10-0085,和庭博物?,首?特?市,?路?,平?洞,02-2025-0114,http://www.hjmuseum.or.kr,Y ,126.9659835,37.6046315
860,BE_IW10-0086,春源堂?方博物?,首?特?市,?路?,?路1.2.3.4街洞,02-3672-2005,http://www.cwdmuseum.com,Y ,126.9902811,37.5716027
861,BE_IW10-0087,?政?念?,首?特?市,?路?,?路1.2.3.4街洞,02-734-8369,,Y ,126.9826182,37.5744559
862,BE_IW10-0088,?收博物?,首?特?市,?路?,?路1.2.3.4街洞,02-397-1633~6,http://www.nts.go.kr/museum/index.asp,Y ,126.9798861,37.574137
863,BE_IW10-0089,草?生活史博物?,首?特?市,?路?,?化洞,02-743-8787~8,http://www.zipul.co.kr,Y ,126.9998511,37.5849195
864,BE_IW10-0090,人文?博物?,首?特?市,?路?,嘉?洞,02-747-6688,http://www.kmoh.org,Y ,126.9864633,37.5843579
865,BE_IW10-0091,?童民俗博物?,首?特?市,?路?,?云孝子洞,02-3704-4540,http://www.kidsnfm.go.kr,Y ,126.9769632,37.5806903
866,BE_IW10-0092,安息博物?,首?特?市,?路?,付岩洞,"02-396-9277, 02-391-2765",http://www.shuim.org,Y ,126.9556804,37.5995016
867,BE_IW10-0093,?博物?,首?特?市,?路?,梨花洞,02-766-6494,http://www.lockmuseum.org,Y ,127.0046646,37.5798116
868,BE_IW10-0094,世界씉?品博物?,首?特?市,?路?,三?洞,02-730-1610,http://www.wjmuseum.com,Y ,126.9818122,37.5809821
869,BE_IW10-0095,首??史博物?,首?特?市,?路?,社稷洞,02-724-0114,http://www.museum.seoul.kr,Y ,126.9688348,37.5707649
870,BE_IW10-0096,成均?大?博物?,首?特?市,?路?,?化洞,02-760-1216~7,http://wiz.skku.edu/museum,Y ,126.9957415,37.5858106
871,BE_IW10-0097,首?大?院??博物?,首?特?市,?路?,梨花洞,"02-2072-2635,6",http://www.medicalmuseum.org,Y ,127.0006005,37.5805685
872,BE_IW10-0098,首??育博物?,首?特?市,?路?,三?洞,02-736-2859,http://www.edumuseum.seoul.kr,Y ,126.9831241,37.5807844
873,BE_IW10-0099,首?大牙科?博物?,首?特?市,?路?,梨花洞,02-740-8799,http://www.dentmuseum.or.kr,Y ,127.0006005,37.5805685
874,BE_IW10-0100,名人博物?,首?特?市,?路?,嘉?洞,02-766-0272,,Y ,126.9852012,37.5801787
875,BE_IW10-0101,美?&工?博物?,首?特?市,?路?,三?洞,02-3210-2902,http://www.owlmuseum.co.kr,Y ,126.982947,37.5870892
876,BE_IW10-0102,?娜首?博物?,首?特?市,?路?,?路1.2.3.4街洞,02-732-6621,http://www.bonamuseum.com,Y ,126.984533,37.5735668
877,BE_IW10-0103,三星出版博物?,首?特?市,?路?,平?洞,02-394-6544,http://www.ssmop.org,Y ,126.9570008,37.6087606
878,BE_IW10-0104,木人博物?&?廊,首?特?市,?路?,?路1.2.3.4街洞,02-722-5066,http://www.mokinmuseum.com,Y ,126.9836659,37.5739201
880,BE_IW10-0105,年?博物?,首?特?市,?路?,?路1.2.3.4街洞,02-741-5447,http://www.tkmuseum.or.kr,Y ,126.9906319,37.5749057
881,BE_IW10-0106,机器人博物?,首?特?市,?路?,梨花洞,02-741-8861~2,http://robotmuseum.co.kr,Y ,127.0035867,37.582977
882,BE_IW10-0107,?林??博物?,首?特?市,?路?,嘉?洞,02-3673-2778,http://www.shimyoungmi.com,Y ,126.9856211,37.5817921
883,BE_IW10-0108,?立首?科??,首?特?市,?路?,?路1.2.3.4街洞,02-3668-2200,http://www.ssm.go.kr,Y ,126.9969615,37.582279
884,BE_IW10-0109,?立民俗博物?,首?特?市,?路?,?云孝子洞,02-3704-3114,http://www.nfm.go.kr,Y ,126.9769632,37.5806903
885,BE_IW10-0110,?立古?博物?,首?特?市,?路?,?云孝子洞,02-3701-7500,http://www.gogung.go.kr,Y ,126.9767338,37.5764273
886,BE_IW10-0111,?戊淑文??,首?特?市,?路?,?化洞,02-02-762-3093,http://www.hahnmoosook.com,Y ,126.9985908,37.5877952
887,BE_IW10-0112,???代服씉博物?,首?特?市,?路?,?路5.6街洞,02-734-7340,http://www.kmmc.or.kr,Y ,127.0055357,37.5754801
888,BE_IW10-0113,嘉?博物?,首?特?市,?路?,嘉?洞,02-741-0466,http://www.gahoemuseum.org,Y ,126.9856623,37.5821369
889,BE_IW10-0114,???代史博物?,首?特?市,?路?,?化洞,02-744-0130,http://www.poem.ac,Y ,126.9989147,37.5865497
890,BE_IW10-0115,天主?大?典?博物?,首?特?市,?路?,?化洞,02-740-9707,http://museum.catholic.ac.kr/index.jsp,Y ,127.0037658,37.5859908
891,BE_IW10-0116,祥明??中心,首?特?市,?路?,付岩洞,02-2287-7186~7,http://www.smarts.or.kr,Y ,126.9550229,37.6028282
892,BE_IW10-0049,?井【MBC???‘?了，???’（2014）】,首?特?市,?路?,嘉?洞,02-747-3000,http://www.imbc.com/broad/tv/drama/jangbori/ ,Y ,126.9885806,37.5794631
893,BE_IW10-0050,山脊??【MBC???‘??王子一?店’（2007）】,首?特?市,?路?,付岩洞,,http://www.imbc.com/broad/tv/drama/coffeeprince/index.html ,Y ,126.967964,37.5954183
894,BE_IW10-0051,云耕??【MBC???‘?了，???’（2014）】,首?特?市,?路?,社稷洞, 02-737-1710,http://www.imbc.com/broad/tv/drama/jangbori/ ,Y ,126.9665334,37.5749349
897,BE_IW10-0052,710 An other man【KBS ??之神（2013）】,首?特?市,?路?,付岩洞,,http://www.kbs.co.kr/drama/misskim/,Y ,126.966375,37.5937565
898,BE_IW10-0053,女?才【MBC???‘?人的取向’（2010）】,首?特?市,?路?,嘉?洞,,,Y ,126.9847947,37.580111
899,BE_IW10-0054,朴??美??,首?特?市,?路?,?云孝子洞,02-2148-4171,,Y ,126.9667572,37.5813721
900,BE_IW10-0055,尹?柱文??,首?特?市,?路?,?云孝子洞,02-2148-4175,http://www.yundongju.or.kr,Y ,126.9670686,37.5920969
901,BE_IW10-0057,光????文化中心,首?特?市,?路?,社稷洞,02-02-737-0621~2,http://www.yeshanc.com,Y ,126.9742559,37.5704258
902,BE_IW10-0058,?崇??中心,首?特?市,?路?,梨花洞,02-02-766-3390,http://www.dsartcenter.co.kr,Y ,127.0037106,37.5836832
903,BE_IW10-0059,首?老人福利中心,首?特?市,?路?,?路1.2.3.4街洞,02-02-739-9501~3,http://www.seoulnoin.or.kr,Y ,126.9856233,37.5760011
904,BE_IW10-0060,草?文化中心?路支部,首?特?市,?路?,?路1.2.3.4街洞,"02-02-763-5579,744-5579",http://jongro.pulib.com,Y ,126.9911999,37.5706616
905,BE_IW10-0061,?路?合社?福利?,首?特?市,?路?,昌信3洞,02-766-8282,http://www.jongno.or.kr/,Y ,127.0123574,37.5772068
906,BE_IW10-0062,?少年文化中心,首?特?市,?路?,?化洞,02-02-3675-1318,http://www.ijongno.co.kr,Y ,126.9933773,37.5906337
907,BE_IW10-0063,?部女性文化中心,首?特?市,?路?,昌信2洞,"02-02-3675-5861,731-0649",http://www.ijongno.co.kr,Y ,127.0099877,37.5769475
908,BE_IW10-0064,Gana??中心,首?特?市,?路?,平?洞,02-02-720-1020,http://www.ganaart.com,Y ,126.9751895,37.612236
909,BE_IW10-0065,?林匹克?念?民生活?,首?特?市,?路?,?化洞,02-02-745-6701~5,http://www.ijongno.co.kr,Y ,126.9988431,37.5903653
910,BE_IW10-0066,云??文化中心,首?特?市,?路?,?路1.2.3.4街洞,02-02-766-9090,http://www.unhyeongung.or.kr,Y ,126.9871246,37.5761263
911,BE_IW10-0067,?路老人?合福利?,首?特?市,?路?,梨花洞,02-742-9500~2,http://www.jongnonoin.or.kr/,Y ,127.0060252,37.5767323
912,BE_IW10-0068,?路文化?育中心,首?特?市,?路?,社稷洞,02-02-732-9392~3,http://www.ijongno.co.kr,Y ,126.9647006,37.5743945
913,BE_IW10-0069,?路女性??中心,首?特?市,?路?,付岩洞,"02-02-765-1326,7,1334",http://www.sbwomen.or.kr,Y ,127.0005725,37.5821171
914,BE_IW10-0070,???才美??,首?特?市,?路?,三?洞,02-02-733-8945,http://www.artsonje.org,Y ,126.98185,37.5794229
915,BE_IW10-0071,北村文化中心,首?特?市,?路?,嘉?洞,"02-02-3707-8388,8270",http://bukchon.seoul.go.kr,Y ,126.9864295,37.5790692
916,BE_IW10-0072,?仁文化院,首?特?市,?路?,?路1.2.3.4街洞,02-02-762-4034,http://www.donginuni.com,Y ,126.9891376,37.5751138
917,BE_IW10-0073,?路?民??,首?特?市,?路?,昌信1洞,02-02-3672-2530~1,http://www.ijongno.co.kr,Y ,127.0141832,37.573445
918,BE_IW10-0074,Playing文化中心,首?特?市,?路?,梨花洞,"02-02-766-0884,743-5001",http://www.playingcenter.com,Y ,127.0037106,37.5836832
919,BE_IW10-0075,Kokdu博物?,首?特?市,?路?,梨花洞,02-02-766-3315,http://www.kokdumuseum.com,Y ,127.0037106,37.5836832
920,BE_IW10-0643,?美?址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9843088,37.5747426
921,BE_IW10-0301,大?路??,首?特?市,?路?,梨花洞,02-764-6052,http://www.dat.or.kr,Y ,127.0025796,37.5765253
922,BE_IW10-0302,大?路??室,首?特?市,?路?,梨花洞,02-747-7805,http://www.sfac.or.kr/sub.asp?page=1114111114,Y ,127.0034767,37.5831733
923,BE_IW10-0303,?幕??,首?特?市,?路?,梨花洞,02-765-1544,,Y ,127.004594,37.5833263
924,BE_IW10-0304,???,首?特?市,?路?,?化洞,02-3675-3677,http://cafe.naver.com/naonculture,Y ,126.9994075,37.5877182
925,BE_IW10-0305,黑夜小??,首?特?市,?路?,梨花洞,02-3672-8868,,Y ,127.004012,37.5812365
926,BE_IW10-0306,?工作小魔方?,首?特?市,?路?,?化洞,02-3676-7849,http://www.mabangzen.com,Y ,126.9983131,37.5851262
927,BE_IW10-0307,游????,首?特?市,?路?,?化洞,02-763-1268,http://cafe.daum.net/theaterguerrilla,Y ,127.0004578,37.5874595
928,BE_IW10-0308,好???典,首?特?市,?路?,?路1.2.3.4街洞,02-3672-4232,http://www.bravosilver.org,Y ,126.9878024,37.5725833
929,BE_IW10-0309,CGV大?路,首?特?市,?路?,?化洞,02-2017-1300,http://www.cgv.co.kr,Y ,126.9998487,37.5834726
930,BE_IW10-0310,?立空?,首?特?市,?路?,社稷洞,02-738-0366,http://www.indiespace.kr,Y ,126.9717998,37.5705968
931,BE_IW10-0311,首???,首?特?市,?路?,?路1.2.3.4街洞,02-2277-3014,http://www.seoulcinema.com,Y ,126.9919525,37.5697647
932,BE_IW10-0312,?影魔方光??,首?特?市,?路?,社稷洞,02-2002-7770,http://www.icinecube.com,Y ,126.9722191,37.5697705
933,BE_IW10-0313,首????影院,首?特?市,?路?,?路1.2.3.4街洞,02-741-9782,http://www.cinematheque.seoul.kr,Y ,126.9878024,37.5725833
934,BE_IW10-0314,?天?影院皮?迪利,首?特?市,?路?,?路1.2.3.4街洞,1544-8855,http://www.lottecinema.co.kr/LHS/LHFS/Contents/CinemaInfo/Cinema.aspx?CinemaGroupCode=0001&CinemaCode=9039&ScreenType=100,Y ,126.9912336,37.5710436
935,BE_IW10-0315,?影代?,首?特?市,?路?,三?洞,02-730-3200,http://www.cinecode.co.kr,Y ,126.98185,37.5794229
936,BE_IW10-0317,葡萄牙大使?,首?特?市,?路?,嘉?洞,02-3675-2251,prt.mofat.go.kr/kor/eu/prt/main/index.jsp,Y ,126.988419,37.5789779
937,BE_IW10-0318,巴布?新???大使?,首?特?市,?路?,?路1.2.3.4街洞,02-2198-5771,png.mofat.go.kr/kor/as/png/main/index.jsp,Y ,126.9818252,37.5725734
938,BE_IW10-0319,巴拿?大使?,首?特?市,?路?,?路1.2.3.4街洞,02-734-8610,pan.mofat.go.kr/kor/am/pan/main/index.jsp,Y ,126.9812259,37.5750998
939,BE_IW10-0320,?果民主共和?大使?,首?特?市,?路?,社稷洞,02-722-7958,congo.mofat.go.kr/kor/af/congo/main/index.jsp,Y ,126.9732496,37.5727874
940,BE_IW10-0321,捷克大使?,首?特?市,?路?,社稷洞,02-725-6765,www.mzv.cz/seoul/,Y ,126.9704081,37.5715232
941,BE_IW10-0322,中?人民共和?大使?,首?特?市,中?,明洞,02-738-1038,www.koreanembassy.cn/,Y ,126.9830613,37.5627724
943,BE_IW10-0323,日本大使?,首?特?市,?路?,?路1.2.3.4街洞,02-2170-5200,www.kr.emb-japan.go.jp/,Y ,126.9800727,37.5751689
944,BE_IW10-0324,以色列大使?,首?特?市,?路?,?路1.2.3.4街洞,02-3210-8500,seoul.mfa.gov.il/,Y ,126.9789341,37.569513
945,BE_IW10-0325,洪都拉斯大使?,首?特?市,?路?,?路1.2.3.4街洞,02-738-8402,hnd.mofat.go.kr/kor/am/hnd/main/index.jsp,Y ,126.9838679,37.570451
946,BE_IW10-0326,委?瑞拉大使?,首?特?市,?路?,?路1.2.3.4街洞,02-732-1546,www.venezuelaemb.or.kr/,Y ,126.9823968,37.571117
947,BE_IW10-0327,美?大使?,首?特?市,?路?,社稷洞,02-397-4114,korean.seoul.usembassy.gov/,Y ,126.9782294,37.5744404
948,BE_IW10-0328,新西?大使?,首?特?市,中?,小公洞,02-3701-7700,www.nzembassy.com/korea,Y ,126.9710859,37.5675045
949,BE_IW10-0329,荷?大使?,首?特?市,中?,小公洞,02-737-9514,southkorea.nlembassy.org/,Y ,126.9710859,37.5675045
950,BE_IW10-0330,梵???皇?大使?,首?特?市,?路?,?云孝子洞,02-736-5725,www.vatican-korea.go.kr/,Y ,126.9727464,37.5852536
951,BE_IW10-0331,?盟代表部,首?特?市,?路?,社稷洞,02-3704-1700,,Y ,126.9739223,37.5697332
952,BE_IW10-0332,澳大利?大使?,首?特?市,?路?,?路1.2.3.4街洞,02-2003-0100,www.southkorea.embassy.gov.au/seolkorean/home,Y ,126.9778487,37.5705957
953,BE_IW10-0333,芬?大使?,首?特?市,?路?,?路1.2.3.4街洞,02-732-6737,www.finland.or.kr,Y ,126.9778487,37.5705957
954,BE_IW10-0334,波?大使?,首?特?市,?路?,三?洞,02-723-9681,www.seul.polemb.net/,Y ,126.9798723,37.5777304
955,BE_IW10-0335,越南大使?,首?特?市,?路?,三?洞,02-739-2065,www.venezuelaemb.or.kr/,Y ,126.9845803,37.5864665
956,BE_IW10-0336,文?大使?,首?特?市,?路?,?云孝子洞,02-790-1078,brn.mofat.go.kr/kor/as/brn/main/index.jsp,Y ,126.9690609,37.5879002
957,BE_IW10-0337,瑞士大使?,首?特?市,?山?,?南洞,02-739-9511,www.eda.admin.ch/seoul.html,Y ,127.002629,37.5343949
958,BE_IW10-0338,??大使?,首?特?市,?路?,?路1.2.3.4街洞,02-774-6455,www.eda.admin.ch/seoul.html,Y ,126.9790119,37.5739157
959,BE_IW10-0339,?地利大使?,首?特?市,?路?,?路1.2.3.4街洞,02-732-9071,www.bmeia.gv.at/kr/botschaft/seoul.html,Y ,126.9778487,37.5705957
960,BE_IW10-0340,厄瓜多?大使?,首?特?市,?路?,?路1.2.3.4街洞,02-739-2401,ecu.mofat.go.kr/kor/am/ecu/main/index.jsp,Y ,126.9823968,37.571117
962,BE_IW10-0344,北村?屋村,首?特?市,?路?,嘉?洞,,,Y ,126.9848026,37.5801049
963,BE_IW10-0345,耕仁美??,首?特?市,?路?,?路1.2.3.4街洞,02-733-4448,http://www.kyunginart.co.kr,Y ,126.9857423,37.5745985
964,BE_IW10-0346,Tong-In(通仁)?廊,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9857995,37.5734865
965,BE_IW10-0347,?廊相,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9865325,37.5723401
966,BE_IW10-0348,街??藏的名所,首?特?市,?路?,三?洞,,http://club.cyworld.com/ClubV1/Home.cy/50766527,Y ,126.9823164,37.5802949
967,BE_IW10-0349,?廊，博物?，?屋,首?特?市,?路?,三?洞,,,Y ,126.9817658,37.5849785
968,BE_IW10-0350,仁寺?廊,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.985695,37.5739901
969,BE_IW10-0351,安息博物?,首?特?市,?路?,付岩洞,02-396-9277,,Y ,126.9556779,37.5995037
970,BE_IW10-0352,尹?柱文??,首?特?市,?路?,?云孝子洞,02-2148-4175,,Y ,126.9670686,37.5920969
971,BE_IW10-0353,箸家,首?特?市,?路?,付岩洞,02-3417-0119,,Y ,126.9648801,37.5929146
972,BE_IW10-0354,紫霞美??,首?特?市,?路?,付岩洞,02-395-3222,,Y ,126.9603062,37.5893771
973,BE_IW10-0355,山脊,首?特?市,?路?,付岩洞,02-391-4737,,Y ,126.9679756,37.5954257
976,BE_IW10-0358,云?? ,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9871246,37.5761263
978,BE_IW10-0360,710anotherman,首?特?市,?路?,付岩洞,02-395-5092,,Y ,126.9621349,37.5939389
979,BE_IW10-0361,棉麻布料,首?特?市,?路?,?路5.6街洞,,,Y ,127.0089118,37.5703924
980,BE_IW10-0362,??品,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9987995,37.5705893
981,BE_IW10-0363,?器家?,首?特?市,中?,乙支路洞,,,Y ,126.9953665,37.5680551
982,BE_IW10-0364,苗木花卉,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9975554,37.5696294
983,BE_IW10-0365,?杯徽章,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9906,37.5691
984,BE_IW10-0366,古董品,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.985618,37.5745209
985,BE_IW10-0367,?品?金?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9973057,37.5698077
986,BE_IW10-0368,文具玩具,首?特?市,?路?,昌信1洞,,,Y ,127.014448,37.5712335
987,BE_IW10-0369,?物,首?特?市,?路?,昌信1洞,,,Y ,127.0127015,37.5705633
988,BE_IW10-0370,?器,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9878024,37.5725833
989,BE_IW10-0371,鞋,首?特?市,?路?,昌信1洞,,,Y ,127.0105251,37.5702907
990,BE_IW10-0372,食品机械,首?特?市,中?,乙支路洞,,,Y ,127.0039676,37.5688357
1003,BE_IW10-0385,景福?,,,,02-3700-3900~1,,Y ,126.976907,37.5772746
1004,BE_IW10-0386,昌德?大造殿?凰?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
1005,BE_IW10-0387,昌德?熙政堂叢石亭?境?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
1006,BE_IW10-0388,昌德?熙政堂金?山万物朝?景?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
1007,BE_IW10-0389,昌德?景薰?三仙?波?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
1008,BE_IW10-0390,昌德?景薰?朝日仙??,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
1009,BE_IW10-0391,首?塔谷公?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.988348,37.571206
1010,BE_IW10-0392,首?地藏庵木造毘盧遮那佛坐像,首?特?市,?路?,昌信2洞,,,Y ,127.0087852,37.5776552
1011,BE_IW10-0393,首?付岩洞白石洞川,首?特?市,?路?,付岩洞,,,Y ,126.9663345,37.6004294
1015,BE_IW10-0397,首?白岳山日?,首?特?市,?路?,?云孝子洞,,,Y ,126.965862,37.584838
