,키,명칭,행정 시,행정 구,행정 동,전화번호,홈페이지주소,HTML사용여부,X 좌표,Y 좌표
736,BE_IW10-0135,Art Council Korea Arko Art Center,Seoul,Jongno-gu,Ihwa-dong,02-760-4601~4,http://art.arko.or.kr,Y ,127.002897,37.5799333
737,BE_IW10-0136,Gana Art Center,Seoul,Jongno-gu,Pyeongchang-dong,02-720-1020,http://www.ganaartgallery.com,Y ,126.9751895,37.612236
738,BE_IW10-0137,Gallery Samkyoung,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-735-1262,,Y ,126.986821,37.5732985
739,BE_IW10-0138,Pak No-soo Art Museum,Seoul,Jongno-gu,Cheongunhyoja-dong,02-2148-4171,,Y ,126.9667572,37.5813721
740,BE_IW10-0139,"Imageroot, Sangwon Museum of Art",Seoul,Jongno-gu,Pyeongchang-dong,02-396-3185,http://www.imageroot.co.kr,Y ,126.9765863,37.6116273
741,BE_IW10-0140,Bukchon Art Museum,Seoul,Jongno-gu,Gahoe-dong,02-741-2296,http://www.bukchonartmuseum.com,Y ,126.9847684,37.5803381
742,BE_IW10-0141,Daelim Museum,Seoul,Jongno-gu,Sajik-dong,02-720-0667,http://www.daelimmuseum.org,Y ,126.9733074,37.5774958
743,BE_IW10-0142,Art Sonje Center,Seoul,Jongno-gu,Samcheong-dong,02-733-8945,http://artsonje.org,Y ,126.98185,37.5794229
744,BE_IW10-0143,Zaha Museum,Seoul,Jongno-gu,Buam-dong,02-395-3222,http://www.zahamuseum.com,Y ,126.9603349,37.5893894
745,BE_IW10-0144,Artplanet,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-6444,,Y ,126.9834469,37.5750728
746,BE_IW10-0145,Gallery Sang,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-730-0030,http://www.gallerysang.co.kr,Y ,126.9865325,37.5723401
747,BE_IW10-0146,Tong-in Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-735-9094,http://www.tonginstore.com/,Y ,126.9858474,37.5735325
748,BE_IW10-0147,Gallery Daea,Seoul,Jongno-gu,Samcheong-dong,02-725-2550,http://www.artinseoul.co.kr,Y ,126.9799075,37.5779041
749,BE_IW10-0148,Insa Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-735-2655,,Y ,126.985695,37.5739901
750,BE_IW10-0149,Dongho Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-722-3665,,Y ,126.9854649,37.5731065
751,BE_IW10-0150,Rho Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-3558,http://www.rhogallery.com,Y ,126.9840927,37.574868
752,BE_IW10-0151,Samtoh Gallery,Seoul,Jongno-gu,Ihwa-dong,02-3675-3737,,Y ,127.0023394,37.5815498
753,BE_IW10-0152,Gallery Seokyoung,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-0434,,Y ,126.9844027,37.5740936
754,BE_IW10-0153,Korea Craft & Design Foundation,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-9040,http://www.kcpf.or.kr,Y ,126.9841228,37.5740281
755,BE_IW10-0154,Kukje Gallery,Seoul,Jongno-gu,Samcheong-dong,02-735-8449,http://www.kukje.org,Y ,126.9804724,37.5807298
756,BE_IW10-0155,Gallery Hyundai,Seoul,Jongno-gu,Samcheong-dong,02-734-6111~4,http://www.galleryhyundai.com,Y ,126.9798969,37.5773258
757,BE_IW10-0156,Moran Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-737-0057,http://www.moranmuseum.org/main.html,Y ,126.9854649,37.5731065
758,BE_IW10-0157,Moin Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-739-9291~2,http://www.moingallery.co.kr,Y ,126.9847262,37.5736757
759,BE_IW10-0158,Topohaus,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-722-9883,http://www.topohaus.com,Y ,126.9844027,37.5740936
760,BE_IW10-0159,Sun Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-734-0458,http://www.sungallery.co.kr,Y ,126.9856369,37.5729699
761,BE_IW10-0160,The Soho,Seoul,Jongno-gu,Sajik-dong,02-722-1999,http://www.thesoho.co.kr,Y ,126.9692755,37.5778954
762,BE_IW10-0161,The Woljeon Museum of Art,Seoul,Jongno-gu,Samcheong-dong,02-732-3777,,Y ,126.9815311,37.5829635
763,BE_IW10-0162,Insa Art Center,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-736-1020,http://www.ganaartgallery.com,Y ,126.9846029,37.573887
764,BE_IW10-0163,Jongno Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-737-0326,,Y ,126.985205,37.5743408
765,BE_IW10-0164,Gwang Art Gallery,Seoul,Jongno-gu,Sajik-dong,02-399-1151~1154,http://www.sejongpac.or.kr,Y ,126.9760754,37.5722306
766,BE_IW10-0165,Sungkok Art Museum,Seoul,Jongno-gu,Sajik-dong,02-737-7650,http://www.sungkokmuseum.com,Y ,126.9700536,37.5735038
768,BE_IW10-0166,Total Museum of Contemporary Art,Seoul,Jongno-gu,Pyeongchang-dong,02-379-3994,http://www.totalmuseum.org,Y ,126.9759443,37.6121075
769,BE_IW10-0167,Gallery doll,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-739-1406,http://www.gallerydoll.com,Y ,126.9841714,37.573006
770,BE_IW10-0168,Baiksong Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-730-5824,http://www.artbaiksong.com,Y ,126.985327,37.5732968
771,BE_IW10-0169,Kukje Gallery,Seoul,Jongno-gu,Samcheong-dong,02-735-8449,http://www.kukje.org,Y ,126.9804724,37.5807298
772,BE_IW10-0170,Garam Art Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-6170,http://www.garamgallery.co.kr,Y ,126.9856175,37.574298
773,BE_IW10-0171,Cheonggye Art Studio,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-2285-3392,http://www.sfac.or.kr/cheonggye_studio/cheonggye06.asp,Y ,126.992899,37.5688002
774,BE_IW10-0172,Whanki Museum,Seoul,Jongno-gu,Buam-dong,02-391-7701~2,http://www.whankimuseum.org,Y ,126.9664362,37.5944071
775,BE_IW10-0173,Kyung-in Museum of Fine Art,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-4448,http://www.kyunginart.co.kr,Y ,126.985618,37.5745209
776,BE_IW10-0174,Hakgojae,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-739-4937,http://hakgojae.com,Y ,126.9841605,37.574813
777,BE_IW10-0175,Bon Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-2366,http://www.bongallery.com,Y ,126.9826395,37.5749208
778,BE_IW10-0176,Art Sonje Center,Seoul,Jongno-gu,Samcheong-dong,02-733-8945,http://www.artsonje.org,Y ,126.98185,37.5794229
779,BE_IW10-0177,Kumho Art Gallery,Seoul,Jongno-gu,Samcheong-dong,02-720-5114,http://www.kumhoarthall.co.kr,Y ,126.9798219,37.577477
780,BE_IW10-0178,Savina Museum of Contemporary Art,Seoul,Jongno-gu,Samcheong-dong,02-736-4371,http://www.savinamuseum.com,Y ,126.984583,37.576588
781,BE_IW10-0179,Gallery Gaia,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong, 02-733-3373,http://www.galerie-gaia.net,Y ,126.9834469,37.5750728
782,BE_IW10-0180,Gallery Miz,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-735-4151,http://www.mizgallery.com,Y ,126.985152,37.5740529
783,BE_IW10-0181,Kwanhoon Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-6469,http://www.kwanhoongallery.com/new/index.htm,Y ,126.9843622,37.5736791
784,BE_IW10-0182,Dongsanbang Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-6945,,Y ,126.9833743,37.5729287
785,BE_IW10-0183,Dongseo Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-722-9086,,Y ,126.9853652,37.5736068
786,BE_IW10-0184,Dansung Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-735-5588,,Y ,126.9852857,37.5738973
787,BE_IW10-0245,Poli Media Theater,Seoul,Jongno-gu,Ihwa-dong,02-3675-2754,,Y ,127.0035361,37.5822908
788,BE_IW10-0246,TinTin Hall,Seoul,Jongno-gu,Ihwa-dong,02-745-5570,http://www.tintinhall.co.kr,Y ,127.0035347,37.5825002
789,BE_IW10-0247,Chungwoon Art Theater,Seoul,Jongno-gu,Ihwa-dong,02-764-7606,http://club.cyworld.com/club/main/club_main.asp?club_id=52632090,Y ,127.0025796,37.5765253
790,BE_IW10-0248,Chunga Theater,Seoul,Jongno-gu,Hyehwa-dong,02-741-1837,http://blog.daum.net/cheongatheater,Y ,127.0026068,37.5839943
791,BE_IW10-0249,Champ Theater,Seoul,Jongno-gu,Ihwa-dong,02-742-0333,,Y ,127.005289,37.5803585
792,BE_IW10-0250,"Changjo Concert Hall 1,2",Seoul,Jongno-gu,Hyehwa-dong,02-747-7001,http://www.changjo1.co.kr,Y ,127.0019925,37.5839674
793,BE_IW10-0251,Museum of Korea Straw and Plants Handicraft,Seoul,Jongno-gu,Hyehwa-dong,02-743-8787~8,http://www.zipul.co.kr,Y ,126.9998511,37.5849195
794,BE_IW10-0252,Ziller Hall,Seoul,Jongno-gu,Ihwa-dong,02-741-9700,http://www.zillerzone.com,Y ,127.0035347,37.5825002
795,BE_IW10-0253,Joungbo Theater,Seoul,Jongno-gu,Ihwa-dong,02-3673-0554~5,,Y ,127.0037217,37.5824981
796,BE_IW10-0254,Open Theather,Seoul,Jongno-gu,Hyehwa-dong,02-743-6474,,Y ,127.0003131,37.5836998
797,BE_IW10-0255,Yeonwoo Theater,Seoul,Jongno-gu,Hyehwa-dong,"02-744-7090, 5701",,Y ,127.0017452,37.5869953
798,BE_IW10-0256,Play Laboratory Hyehwa-dong 1st Number,Seoul,Jongno-gu,Hyehwa-dong,02-762-0810,,Y ,127.0013447,37.5863933
799,BE_IW10-0257,Pine Theater,Seoul,Jongno-gu,Samcheong-dong,02-744-1891,,Y ,126.9992015,37.582469
800,BE_IW10-0258,Amusing Theater,Seoul,Jongno-gu,Ihwa-dong,02-744-4817,,Y ,127.0041525,37.5807781
801,BE_IW10-0259,Theater Egg & Nucleus,Seoul,Jongno-gu,Ihwa-dong,02-745-8833,,Y ,127.003686,37.5799382
802,BE_IW10-0260,Artistan Hall,Seoul,Jongno-gu,Sajik-dong,02-786-3134,http://www.artistan.co.kr,Y ,127.2733626,37.0152241
803,BE_IW10-0261,Art Hall Starcity,Seoul,Jongno-gu,Hyehwa-dong,02-747-9139,,Y ,127.0005725,37.5821171
804,BE_IW10-0262,Shinyon Art Hall,Seoul,Jongno-gu,Ihwa-dong,02-3676-0282,http://www.shinyon.co.kr,Y ,127.0024445,37.5832665
805,BE_IW10-0263,Studio 76,Seoul,Jongno-gu,Hyehwa-dong,02-764-3076,,Y ,127.0019523,37.5836053
806,BE_IW10-0264,Lock Museum,Seoul,Jongno-gu,Ihwa-dong,02-766-6494,http://www.lockmuseum.org,Y ,127.0046646,37.5798116
807,BE_IW10-0265,Theater Picasso,Seoul,Jongno-gu,Hyehwa-dong,02-3672-7971,,Y ,127.0006524,37.5827031
808,BE_IW10-0266,Theather Festival,Seoul,Jongno-gu,Hyehwa-dong,02-741-3934,http://www.galaplanner.co.kr,Y ,127.0008522,37.5818529
809,BE_IW10-0267,Haeorm Theater,Seoul,Jongno-gu,Hyehwa-dong,070-7566-5469,http://theatre.ohpy.com/,Y ,127.0000379,37.5845573
810,BE_IW10-0268,Modli Theater,Seoul,Jongno-gu,Hyehwa-dong,02-741-6487,,Y ,127.0004884,37.5866414
811,BE_IW10-0269,Marronnier Theater,Seoul,Jongno-gu,Ihwa-dong,02-744-0686,,Y ,127.004584,37.5805932
812,BE_IW10-0270,Madang Sesil Theater,Seoul,Jongno-gu,Ihwa-dong,02-747-5773,,Y ,127.0046429,37.5787032
813,BE_IW10-0271,Lemeilleur Theater,Seoul,Jongno-gu,Ihwa-dong,02-747-2232,,Y ,127.0041525,37.5807781
814,BE_IW10-0272,Lunatic Theater,Seoul,Jongno-gu,Ihwa-dong,02-3674-1010,,Y ,127.0042638,37.5801187
815,BE_IW10-0273,Robot Museum,Seoul,Jongno-gu,Ihwa-dong,02-741-8861,http://www.robotmuseum.co.kr,Y ,127.0035867,37.582977
816,BE_IW10-0274,Life Theater,Seoul,Jongno-gu,Hyehwa-dong,02-742-3577,,Y ,127.0009807,37.5838873
817,BE_IW10-0275,Doore Hall 4,Seoul,Jongno-gu,Ihwa-dong,02-741-5978,,Y ,127.0028377,37.58278
818,BE_IW10-0276,Doore Hall 3,Seoul,Jongno-gu,Ihwa-dong,02-741-5970,,Y ,127.0032731,37.5824989
819,BE_IW10-0277,Doore Hall 2,Seoul,Jongno-gu,Ihwa-dong,02-741-5978,http://www.cyworld.com/doore2,Y ,127.003718,37.5818876
820,BE_IW10-0278,Imagine Share Theater,Seoul,Jongno-gu,Ihwa-dong,02-521-6284,http://www.nonostory.co.kr,Y ,127.0046646,37.5798116
821,BE_IW10-0279,"Sangmyung Art Hall 1,2",Seoul,Jongno-gu,Ihwa-dong,02-2075-2173,http://cart.smu.ac.kr/sub/sub06_01.htm,Y ,127.0027294,37.5833598
822,BE_IW10-0280,Blackbox Theater,Seoul,Jongno-gu,Ihwa-dong,02-744-8025,,Y ,127.0025706,37.581897
823,BE_IW10-0281,Baewoo Sesang Theater,Seoul,Jongno-gu,Ihwa-dong,02-743-2274,http://club.cyworld.com/kimkapsoo,Y ,127.0024153,37.5829685
824,BE_IW10-0282,Very Busy Theater,Seoul,Jongno-gu,Ihwa-dong,02-984-7567,http://club.cyworld.com/club/main/club_main.asp?club_id=51400869,Y ,127.0043019,37.581453
825,BE_IW10-0283,"Miracle Theater 1,2",Seoul,Jongno-gu,Ihwa-dong,02-742-7261~2,http://www.artpama.co.kr/theater/theater.htm,Y ,127.0041525,37.5807781
826,BE_IW10-0284,"Culture Space 1,2",Seoul,Jongno-gu,Ihwa-dong,02-762-0010,http://www.e-eda.com,Y ,127.0035361,37.5822908
827,BE_IW10-0285,Culture Space Ellim Hall,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,070-7787-2356,http://www.ds.or.kr/cm/sub06.htm,Y ,127.0047888,37.5794029
828,BE_IW10-0286,Mokkumto Gallery,Seoul,Jongno-gu,Ihwa-dong,02-764-0700,http://www.mokkumto.com,Y ,127.0035361,37.5822908
829,BE_IW10-0287,Theater Dareuge Nolja,Seoul,Jongno-gu,Ihwa-dong,02-3672-8276,http://www.songarak.co.kr/,Y ,127.0039212,37.5800235
830,BE_IW10-0288,Sewoo Art Center,Seoul,Jongno-gu,Ihwa-dong,02-2248-1234,http://www.sewooartcenter.com/main.html,Y ,127.0039755,37.5819611
831,BE_IW10-0289,Sungkyun Theater,Seoul,Jongno-gu,Sajik-dong,02-747-5035,http://cafe.naver.com/sktheater,Y ,126.9979936,37.5841545
832,BE_IW10-0290,Theatre Jungmiso,Seoul,Jongno-gu,Ihwa-dong,02-3672-3001,http://www.jungmiso.com,Y ,127.0047288,37.5782411
833,BE_IW10-0291,Sundol Theatre,Seoul,Jongno-gu,Hyehwa-dong,02-747-3226,http://club.cyworld.com/club/main/club_main.asp?club_id=52664509,Y ,126.9997673,37.5868349
834,BE_IW10-0292,Seoul Theater Center,Seoul,Jongno-gu,Hyehwa-dong,02-743-9333,http://www.e-stc.or.kr,Y ,127.0013254,37.5834167
835,BE_IW10-0293,"Samtoh Bluebird Theater 1,2",Seoul,Jongno-gu,Ihwa-dong,02-763-8969,https://www.isamtoh.com/blue_bird/blue_main.asp,Y ,127.0023394,37.5815498
836,BE_IW10-0294,Samtoh Gallery,Seoul,Jongno-gu,Ihwa-dong,02-3675-3737,https://www.isamtoh.com/gallery/main.asp,Y ,127.0023394,37.5815498
837,BE_IW10-0295,Sangsang Blue Sangsang White Theater,Seoul,Jongno-gu,Ihwa-dong,02-747-7491~2,,Y ,127.0032958,37.583306
838,BE_IW10-0296,Doore Hall 1,Seoul,Jongno-gu,Ihwa-dong,02-741-5978,http://www.cyworld.com/doore2,Y ,127.003718,37.5818876
839,BE_IW10-0297,"Dongsoong Art Center(Dongsoong Hall,Theater)",Seoul,Jongno-gu,Ihwa-dong,02-766-3444,http://www.dsartcenter.co.kr,Y ,127.0037106,37.5836832
840,BE_IW10-0298,Art Madang 1~4,Seoul,Jongno-gu,Ihwa-dong,02-747-2117~9,http://www.artmadang.co.kr,Y ,127.0039392,37.5766353
841,BE_IW10-0299,Daehangno Starcity 1~3,Seoul,Jongno-gu,Hyehwa-dong,02-747-9139,,Y ,127.0005725,37.5821171
842,BE_IW10-0300,Daehangno Live Theater,Seoul,Jongno-gu,Ihwa-dong,02-745-5538,http://www.livetheater.co.kr,Y ,127.0037068,37.5812024
843,BE_IW10-0301,Daehangno Theater,Seoul,Jongno-gu,Ihwa-dong,02-764-6052,http://www.dat.or.kr,Y ,127.0025796,37.5765253
844,BE_IW10-0302,Daehangno Practice Room,Seoul,Jongno-gu,Ihwa-dong,02-747-7805,http://www.sfac.or.kr/sub.asp?page=1114111114,Y ,127.0034767,37.5831733
845,BE_IW10-0303,Danmak Theater,Seoul,Jongno-gu,Ihwa-dong,02-765-1544,,Y ,127.004594,37.5833263
846,BE_IW10-0304,Naon theater,Seoul,Jongno-gu,Hyehwa-dong,02-3675-3677,http://cafe.naver.com/naonculture,Y ,126.9994075,37.5877182
847,BE_IW10-0305,Kkamang Theater,Seoul,Jongno-gu,Ihwa-dong,02-3672-8868,,Y ,127.004012,37.5812365
848,BE_IW10-0306,Mabangzen,Seoul,Jongno-gu,Hyehwa-dong,02-3676-7849,http://www.mabangzen.com,Y ,126.9983131,37.5851262
849,BE_IW10-0185,Mokkumto Gallery,Seoul,Jongno-gu,Ihwa-dong,02-764-0750,http://www.mokkumto.com,Y ,127.0035361,37.5822908
850,BE_IW10-0186,Gallery Sejul,Seoul,Jongno-gu,Pyeongchang-dong,02-391-9171,http://www.sejul.com,Y ,126.9751244,37.6134542
851,BE_IW10-0187,Do Art(Dongmundang Gallery),Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-737-2505,http://www.doart.co.kr,Y ,126.9840363,37.5749107
852,BE_IW10-0188,Gongpyeong Art Center,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-9512,,Y ,126.9835909,37.571894
853,BE_IW10-0071,Bukchon Traditional Culture Center,Seoul,Jongno-gu,Gahoe-dong,"02-3707-8388,8270",http://bukchon.seoul.go.kr,Y ,126.9864295,37.5790692
854,BE_IW10-0072,Dongin Institute of Culture,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-762-4034,http://www.donginuni.com,Y ,126.9891376,37.5751138
855,BE_IW10-0073,Jongno-gu Community Center,Seoul,Jongno-gu,Changsin1-dong,02-3672-2530~1,http://www.ijongno.co.kr,Y ,127.0141832,37.573445
856,BE_IW10-0074,Playing Culture Center,Seoul,Jongno-gu,Ihwa-dong,"02-766-0884,743-5001",http://www.playingcenter.com,Y ,127.0037106,37.5836832
857,BE_IW10-0075,Kokdu Museum,Seoul,Jongno-gu,Ihwa-dong,02-766-3315,http://www.kokdumuseum.com,Y ,127.0037106,37.5836832
858,BE_IW10-0076,Museum of Korean Buddhist Art,Seoul,Jongno-gu,Gahoe-dong,02-766-6000,http://www.buddhistmuseum.co.kr,Y ,126.9890523,37.5808209
859,BE_IW10-0077,Bukchon Museum Old Fragrance,Seoul,Jongno-gu,Samcheong-dong,02-736-3957,http://www.bomulgun.com,Y ,126.9829816,37.5844644
860,BE_IW10-0078,Presseum,Seoul,Jongno-gu,Sajik-dong,"02-2020-1830, 1850",http://www.presseum.or.kr,Y ,126.9776683,37.5695517
861,BE_IW10-0079,Korean National Police Heritage Museum,Seoul,Jongno-gu,Sajik-dong,02-3150-3681,http://www.policemuseum.go.kr,Y ,126.9696697,37.5690134
862,BE_IW10-0080,Yoogeum Museum,Seoul,Jongno-gu,Buam-dong,02-394-3451,http://www.yoogeum.org,Y ,126.9626533,37.5936708
863,BE_IW10-0081,Han Sang Soo Embroidery Museum,Seoul,Jongno-gu,Gahoe-dong,02-744-1545,http://www.hansangsoo.com,Y ,126.9856526,37.5827384
864,BE_IW10-0082,Young-In Literary House,Seoul,Jongno-gu,Pyeongchang-dong,02-379-3182,http://www.young-in.kr/main/index.asp,Y ,126.9722711,37.6143517
865,BE_IW10-0083,Asian Art Museum,Seoul,Jongno-gu,Samcheong-dong,02-723-0190,http://www.dymuseum.com,Y ,126.9835366,37.5838703
866,BE_IW10-0084,Central Buddhist Museum,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-2011-1960~8,http://museum.buddhism.or.kr,Y ,126.9823368,37.5739012
867,BE_IW10-0085,Hwajeong Museum,Seoul,Jongno-gu,Pyeongchang-dong,02-2025-0114,http://www.hjmuseum.or.kr,Y ,126.9659835,37.6046315
868,BE_IW10-0086,Choonwondang Museum of Korean Medicine,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-3672-2005,http://www.cwdmuseum.com,Y ,126.9902811,37.5716027
869,BE_IW10-0087,Chesin Memorial Hall,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-734-8369,,Y ,126.9826182,37.5744559
870,BE_IW10-0088,Tax Museum,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-397-1633~6,http://www.nts.go.kr/museum/index.asp,Y ,126.9798861,37.574137
871,BE_IW10-0089,Museum of Korea Straw and Plants Handicraft,Seoul,Jongno-gu,Hyehwa-dong,02-743-8787~8,http://www.zipul.co.kr,Y ,126.9998511,37.5849195
872,BE_IW10-0090,Museum of Humanities,Seoul,Jongno-gu,Gahoe-dong,02-747-6688,http://www.kmoh.org,Y ,126.9864633,37.5843579
873,BE_IW10-0091,Children's Museum,Seoul,Jongno-gu,Cheongunhyoja-dong,02-3704-4540,http://www.kidsnfm.go.kr,Y ,126.9769632,37.5806903
874,BE_IW10-0092,Shuim Museum,Seoul,Jongno-gu,Buam-dong,"02-396-9277, 02-391-2765",http://www.shuim.org,Y ,126.9556804,37.5995016
875,BE_IW10-0093,Lock Museum,Seoul,Jongno-gu,Ihwa-dong,02-766-6494,http://www.lockmuseum.org,Y ,127.0046646,37.5798116
876,BE_IW10-0094,World Jewellery Museum,Seoul,Jongno-gu,Samcheong-dong,02-730-1610,http://www.wjmuseum.com,Y ,126.9818122,37.5809821
877,BE_IW10-0095,Seoul History Museum,Seoul,Jongno-gu,Sajik-dong,02-724-0114,http://www.museum.seoul.kr,Y ,126.9688348,37.5707649
878,BE_IW10-0096,Sungkyunkwan University Museum,Seoul,Jongno-gu,Hyehwa-dong,02-760-1216~7,http://wiz.skku.edu/museum,Y ,126.9957415,37.5858106
879,BE_IW10-0097,Seoul National University Hospital The Museum Of Medicine,Seoul,Jongno-gu,Ihwa-dong,"02-2072-2635,6",http://www.medicalmuseum.org,Y ,127.0006005,37.5805685
880,BE_IW10-0098,Seoul Education Museum,Seoul,Jongno-gu,Samcheong-dong,02-736-2859,http://www.edumuseum.seoul.kr,Y ,126.9831241,37.5807844
881,BE_IW10-0099,Seoul National University Museum of Dentistry,Seoul,Jongno-gu,Ihwa-dong,02-740-8799,http://www.dentmuseum.or.kr,Y ,127.0006005,37.5805685
882,BE_IW10-0100,Myeongin Museum,Seoul,Jongno-gu,Gahoe-dong,02-766-0272,,Y ,126.9852012,37.5801787
883,BE_IW10-0101,The Owl Art & Craft Museum,Seoul,Jongno-gu,Samcheong-dong,02-3210-2902,http://www.owlmuseum.co.kr,Y ,126.982947,37.5870892
884,BE_IW10-0102,Bona Museum,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-6621,http://www.bonamuseum.com,Y ,126.984533,37.5735668
885,BE_IW10-0103,Samseong Museum of Publishing,Seoul,Jongno-gu,Pyeongchang-dong,02-394-6544,http://www.ssmop.org,Y ,126.9570008,37.6087606
886,BE_IW10-0104,Mokin Museum&Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-722-5066,http://www.mokinmuseum.com,Y ,126.9836659,37.5739201
887,BE_IW10-0105,Tteok Museum,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-741-5447,http://www.tkmuseum.or.kr,Y ,126.9906319,37.5749057
888,BE_IW10-0106,Robot Museum,Seoul,Jongno-gu,Ihwa-dong,02-741-8861~2,http://robotmuseum.co.kr,Y ,127.0035867,37.582977
889,BE_IW10-0107,Dong-Lim Knot Museum,Seoul,Jongno-gu,Gahoe-dong,02-3673-2778,http://www.shimyoungmi.com,Y ,126.9856211,37.5817921
890,BE_IW10-0108,Seoul National Science Museum,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-3668-2200,http://www.ssm.go.kr,Y ,126.9969615,37.582279
891,BE_IW10-0109,National Folk Museum of Korea,Seoul,Jongno-gu,Cheongunhyoja-dong,02-3704-3114,http://www.nfm.go.kr,Y ,126.9769632,37.5806903
892,BE_IW10-0110,National Palace Museum of Korea,Seoul,Jongno-gu,Cheongunhyoja-dong,02-3701-7500,http://www.gogung.go.kr,Y ,126.9767338,37.5764273
893,BE_IW10-0111,Hahn Moo-Sook House,Seoul,Jongno-gu,Hyehwa-dong,02-762-3093,http://www.hahnmoosook.com,Y ,126.9985908,37.5877952
894,BE_IW10-0112,The Korea Museum of Modern Costume,Seoul,Jongno-gu,Jongno5.6ga-dong,02-734-7340,http://www.kmmc.or.kr,Y ,127.0055357,37.5754801
895,BE_IW10-0113,Gahoe Museum,Seoul,Jongno-gu,Gahoe-dong,02-741-0466,http://www.gahoemuseum.org,Y ,126.9856623,37.5821369
896,BE_IW10-0114,Korean Modern Poetry Museum,Seoul,Jongno-gu,Hyehwa-dong,02-744-0130,http://www.poem.ac,Y ,126.9989147,37.5865497
897,BE_IW10-0115,The Catholic University Museum of the Liturgy,Seoul,Jongno-gu,Hyehwa-dong,02-740-9707,http://museum.catholic.ac.kr/index.jsp,Y ,127.0037658,37.5859908
898,BE_IW10-0116,Sangmyung Art Center,Seoul,Jongno-gu,Buam-dong,02-2287-7186~7,http://www.smarts.or.kr,Y ,126.9550229,37.6028282
899,BE_IW10-0117,Sangmyung University Museum,Seoul,Jongno-gu,Pyeongchang-dong,02-781-7920,http://museum.smu.ac.kr,Y ,126.975966,37.6105555
900,BE_IW10-0118,The Korea Association of Youth Center,Seoul,Jongno-gu,Ihwa-dong,02-766-9363,http://www.youthnet.or.kr,Y ,127.0046697,37.5761237
901,BE_IW10-0119,The Catholic University Songsin Campus Theological Library,Seoul,Jongno-gu,Hyehwa-dong,02-740-9720?1,http://lib.catholic.ac.kr,Y ,127.0037658,37.5859908
902,BE_IW10-0120,Lovely Library in Jongno ,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-2148-3932,http://lib.jongno.go.kr,Y ,126.979642,37.573033
903,BE_IW10-0121,Jongno Public Library,Seoul,Jongno-gu,Sajik-dong,02-721-0711~6,http://jnlib.sen.go.kr,Y ,126.9672703,37.5759436
904,BE_IW10-0122,Education Information Digital Library,Seoul,Jongno-gu,Sajik-dong,02-2100-6117,http://library.mest.go.kr,Y ,126.9754237,37.574848
905,BE_IW10-0123,Jeongdok Public Library,Seoul,Jongno-gu,Samcheong-dong,02-2011-5799,http://jdlib.sen.go.kr,Y ,126.9831241,37.5807844
906,BE_IW10-0124,Children's Public Library,Seoul,Jongno-gu,Sajik-dong,02-731-2300,http://www.childrenlib.go.kr,Y ,126.9672703,37.5759436
